year,section_label,sentence
2017,Analysis,", its resources are needed to satisfy the market demand )"
2017,Analysis,"when the rdi is less than zero , no single supplier’s resources are required to serve the load if the resources of its competitors are available"
2017,Analysis,"the rdi is a useful structural indicator of potential market power , although it is important to recognize its limitations"
2017,Analysis,"as a structural indicator , it does not illuminate actual supplier behavior to indicate whether a supplier QQmonthQQ have exercised market power , or whether it would have been profitable for a pivotal supplier to exercise market power"
2017,Analysis,"nonetheless , it does identify conditions under which a supplier could raise prices significantly by withholding resources"
2017,Analysis,"figure QQ100ltxlt1kQQ shows the ramp - constrained rdi , calculated at the qse level , relative to load for all hours in QQyearQQ"
2017,Analysis,the trend line indicates a strong positive relationship between load and the rdi
2017,Analysis,"QQ100ltxlt1kQQ for the purpose of this analysis , “ quick - start ” includes off - line combustion turbines that are flagged as on - line in the current operating plan with a planned generation level of QQxlt1QQ mw that ercot has identified as capable of starting - up and reaching full output after receiving a dispatch instruction from the real - time energy market"
2017,Analysis,QQyearQQ state of the market report | QQ100ltxlt1kQQ / competitive performance figure QQ100ltxlt1kQQ : residual demand index QQmonthdayQQ % QQmonthdayQQ % ramp ‐ constrained residual demand index QQxlt1QQ % ( QQmonthdayQQ ) % ( QQmonthdayQQ ) % ( QQmonthdayQQ ) % ( QQltxlt100QQ ) % ( QQltxlt100QQ ) % QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQltxlt100QQ QQltxlt100QQ QQltxlt100QQ QQltxlt100QQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ real ‐ time load ( gw ) figure QQ100ltxlt1kQQ below summarizes the results of the rdi analysis by displaying the percentage of time at each load level there was a pivotal supplier
2017,Analysis,the figure also displays the percentage of time each load level occurs
2017,Analysis,QQ100ltxlt1kQQ | QQyearQQ state of the market report competitive performance figure QQ100ltxlt1kQQ : pivotal supplier frequency by load level QQltxlt100QQ % QQ100ltxlt1kQQ % percent of hours with pivotal supplier QQltxlt100QQ % percent of time at load level QQ100ltxlt1kQQ % QQltxlt100QQ % QQ100ltxlt1kQQ % percent of hours with pivotal supplier percent of time at load levels QQltxlt100QQ % QQ100ltxlt1kQQ % QQmonthdayQQ % QQ100ltxlt1kQQ % QQmonthdayQQ % QQltxlt100QQ % QQmonthdayQQ % QQltxlt100QQ % QQmonthdayQQ % QQmonthdayQQ % QQmonthdayQQ % QQmonthdayQQ % QQmonthdayQQ % QQmonthdayQQ % QQxlt1QQ % QQxlt1QQ % QQmonthdayQQ ‐ QQmonthdayQQ QQmonthdayQQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQ100ltxlt1kQQ QQ100ltxlt1kQQ ‐ QQ100ltxlt1kQQ QQ100ltxlt1kQQ ‐ QQ100ltxlt1kQQ > QQ100ltxlt1kQQ load ( gw ) at loads greater than QQ100ltxlt1kQQ gw there was a pivotal supplier QQ100ltxlt1kQQ % of the time
2017,Analysis,"this is expected because at high load levels , the largest suppliers are more likely to be pivotal as other suppliers ’ resources are more fully utilized serving the load"
2017,Analysis,there was a noticeable decrease in the percentage of time with a pivotal supplier at loads below 50gw in QQyearQQ
2017,Analysis,"this led to a decrease in the pivotal supplier frequency to QQmonthdayQQ % of the time in QQyearQQ , down from QQmonthdayQQ % and QQmonthdayQQ % of all hours in QQyearlag1QQ and QQyearlag2QQ , respectively"
2017,Analysis,"even with the slight decrease , market power continues to be a potential concern in ercot and underscores the need for effective mitigation measures to address it"
2017,Analysis,inferences regarding market power cannot be made solely from pivotal supplier data
2017,Analysis,bilateral and other financial contract obligations can affect a supplier’s potential market power
2017,Analysis,"for example , a small supplier selling energy only in the real - time energy market QQmonthQQ have a much greater incentive to exercise market power than a large supplier with substantial long - term sales contracts"
2017,Analysis,"the rdi measure shown in the previous figures do not consider the contractual position of the supplier , which can increase a supplier’s incentive to exercise market power compared to the load - adjusted capacity assumption made in this analysis"
2017,Analysis,QQyearQQ state of the market report | QQ100ltxlt1kQQ / competitive performance it should be noted that the analysis above evaluates the structure of the entire ercot market
2017,Analysis,"in general , local market power in narrower areas that can become isolated by transmission constraints raise more substantial competitive concerns"
2017,Analysis,"as more fully discussed in section v , reliability commitments , this local market power is addressed through : ( a ) structural tests that determine “ non - competitive ” constraints that can create local market power ; and ( b ) the application of limits on offer prices in these areas"
2017,Analysis,voluntary mitigation plans voluntary mitigation plans ( vmps ) existed for four market participants in QQyearQQ
2017,Analysis,generation owners are motivated to enter into vmps because adherence to a plan approved by the puct constitutes an absolute defense against an allegation of market power abuse through economic withholding with respect to behaviors addressed by the plan
2017,Analysis,this increased regulatory certainty afforded to a generation owner regarding its energy offers in the ercot real - time market must be balanced by appropriate protections against a potential abuse of market power in violation of pura § QQltxlt100QQ ( a ) and QQmonthdayQQ tac § QQmonthdayQQ ( g ) ( QQmonthdayQQ )
2017,Analysis,vmps should promote competitive outcomes and prevent abuse of market power through economic withholding in the ercot real - time energy market
2017,Analysis,the same restrictions are not required in forward energy markets ( e.g
2017,Analysis,", the ercot day - ahead market ) because the prices in forward energy markets are derived from the real - time energy prices"
2017,Analysis,"because forward energy markets are voluntary and the market rules do not inhibit arbitrage between the forward energy markets and the real - time energy market , competitive outcomes in the real - time energy market serve to discipline the potential abuse of market power in the forward energy markets"
2017,Analysis,"by the end of QQyearQQ , the four market participants with approved vmps were calpine , nrg , luminant and exelon"
2017,Analysis,"calpine’s vmp was approved in QQmonthQQ of QQ1kltxlt1MQQ because its generation fleet consists entirely of natural gas fueled combined cycle units , the details of the calpine plan are somewhat different than the others"
2017,Analysis,calpine QQmonthQQ offer up to QQmonthdayQQ % of the dispatchable capacity of its portfolio at prices up to $ QQ100ltxlt1kQQ per mwh
2017,Analysis,"additionally , calpine QQmonthQQ offer up to QQmonthdayQQ % of the dispatchable capacity of its portfolio at prices no higher than the system - wide offer cap"
2017,Analysis,"when approved , the amount of capacity covered by these provisions was approximately QQ100ltxlt1kQQ mw"
2017,Analysis,with recent additions to calpine’s generation fleet its current amount of offer flexibility has increased to approximately QQ1kltxlt1MQQ mw
2017,Analysis,calpine’s vmp shall remain in effect from the date it was approved by the commission until terminated by the executive director of the commission or calpine
2017,Analysis,QQ100ltxlt1kQQ puct docket no
2017,Analysis,"QQ1kltxlt1MQQ , petition of calpine corporation for approval of voluntary mitigation plan , order ( QQmonthQQ"
2017,Analysis,"QQmonthdayQQ , QQ1kltxlt1MQQ )"
2017,Analysis,"QQ100ltxlt1kQQ | QQyearQQ state of the market report competitive performance nrg’s plan , initially approved in QQmonthQQ QQ1kltxlt1MQQ and modified in QQmonthQQ 2014,67 allows the company to offer some of its capacity at prices up to the system - wide offer cap"
2017,Analysis,"specifically , up to QQmonthdayQQ % of the difference between the high sustained limit and the low sustained limit – the dispatchable capacity – for each natural gas unit ( QQmonthdayQQ % for each coal or lignite unit ) QQmonthQQ be offered no higher than the greater of $ QQ100ltxlt1kQQ per mwh or QQltxlt100QQ times the natural gas price"
2017,Analysis,"additionally , up to QQmonthdayQQ % of the dispatchable capacity for each natural gas unit QQmonthQQ be offered no higher than the system - wide offer cap"
2017,Analysis,the amount of capacity covered by these provisions is approximately QQ100ltxlt1kQQ mw
2017,Analysis,nrg’s vmp shall remain in effect from the date it was approved by the commission until terminated by the executive director of the commission or by nrg
2017,Analysis,luminant received approval from the puct for a vmp in QQmonthQQ QQyearlag2QQ the luminant plan is similar in many respects to the nrg plan
2017,Analysis,"under the vmp , luminant is permitted to offer a maximum of QQmonthdayQQ % of the dispatchable capacity for its natural gas units ( QQmonthdayQQ % for coal / lignite units ) at prices up to $ QQ100ltxlt1kQQ per mwh and offer a maximum of QQmonthdayQQ % of the dispatchable capacity for natural gas units up to the system - wide offer cap"
2017,Analysis,"when approved , the amount of capacity covered by these provisions was approximately QQ100ltxlt1kQQ mw"
2017,Analysis,"with the acquisition of three combined cycle units , the amount of offer flexibility had increased to approximately QQ1kltxlt1MQQ mw"
2017,Analysis,"in addition , the plan contains a maximum offer for the approximately 1,000 mw of quick - start qualified combustion turbines owned by luminant based on unit - specific verifiable costs and index prices for fuel and emissions"
2017,Analysis,"luminant’s vmp was in effect for all of QQyearQQ , with a termination clause requiring that it would stay in effect until terminated by the executive director of the commission or by luminant"
2017,Analysis,"QQ100ltxlt1kQQ approved on QQmonthQQ QQmonthdayQQ , 2017,70 exelon’s vmp provides for up to QQmonthdayQQ % but no more than QQltxlt100QQ mw of dispatchable capacity from non - quick start natural gas units to be offered no higher than $ QQ100ltxlt1kQQ per mwh or fifty times the fuel index price defined in the vmp"
2017,Analysis,up to QQmonthdayQQ % of the difference between the high sustained limit and the low sustained limit QQmonthQQ be offered at prices up to and including the high system - wide offer cap ( hcap )
2017,Analysis,the amount of capacity covered by these provisions is slightly less than QQ1kltxlt1MQQ mw
2017,Analysis,exelon’s vmp shall remain in effect from the QQ100ltxlt1kQQ puct docket no
2017,Analysis,"QQ1kltxlt1MQQ , request for approval of a voluntary mitigation plan for nrg companies pursuant to pura § QQmonthdayQQ ( QQmonthQQ ) and p.u.c"
2017,Analysis,subst
2017,Analysis,r
2017,Analysis,"QQmonthdayQQ ( e ) , order ( QQmonthQQ"
2017,Analysis,"QQmonthdayQQ , QQ1kltxlt1MQQ ) ; puct docket no"
2017,Analysis,"QQ1kltxlt1MQQ , request for approval of an amended voluntary mitigation plan for nrg companies , order ( QQmonthQQ"
2017,Analysis,"QQmonthdayQQ , QQ1kltxlt1MQQ )"
2017,Analysis,QQ100ltxlt1kQQ puct docket no
2017,Analysis,"QQ1kltxlt1MQQ , request for approval of a voluntary mitigation plan for luminant companies pursuant to pura § QQmonthdayQQ ( QQmonthQQ ) and p.u.c"
2017,Analysis,subst
2017,Analysis,r
2017,Analysis,"QQmonthdayQQ ( e ) , order approving vmp settlement ( QQmonthQQ QQmonthdayQQ , QQyearlag2QQ )"
2017,Analysis,"QQ100ltxlt1kQQ luminant terminated its vmp on QQmonthQQ QQmonthdayQQ , QQyearlead1QQ , upon closing of the proposed transaction approved by the commission in the order in puct docket no"
2017,Analysis,QQ1kltxlt1MQQ
2017,Analysis,QQ100ltxlt1kQQ puct docket no
2017,Analysis,"QQ1kltxlt1MQQ , request for approval of a voluntary mitigation plan for exelon generation company , llc , order ( QQmonthQQ"
2017,Analysis,"QQmonthdayQQ , QQyearQQ )"
2017,Analysis,"QQyearQQ state of the market report | QQ100ltxlt1kQQ / competitive performance date it is approved by the commission until terminated by the executive director of the commission or exelon , or terminated automatically upon the earlier of : ( a ) three years from the date of the commission’s QQmonthQQ QQmonthdayQQ , QQyearQQ order , or ( b ) the day exelon's installed generation capacity drops below QQmonthdayQQ % of the total ercot installed generation capacity"
2017,Analysis,"allowing small amounts of high - priced offers is intended to accommodate potential legitimate fluctuations in marginal cost that QQmonthQQ exceed the base offer caps , such as operational risks , short - term fluctuations in fuel costs or availability , or other factors"
2017,Analysis,"however , all four vmps contain a requirement that these offers , if offered in any hour of an operating day , must be offered in the same price and quantity pair for all hours of the operating day"
2017,Analysis,"this provision , along with the quantity limitations , significantly reduces the potential that the vmps will allow market power to be exercised"
2017,Analysis,the final key elements in the vmps are the termination provisions
2017,Analysis,"the approved vmps QQmonthQQ be terminated by the executive director of the puct with three business days ’ notice , subject to ratification by the commission"
2017,Analysis,"pura defines market power abuses as “ practices by persons possessing market power that are unreasonably discriminatory or tend to unreasonably restrict , impair , or reduce the level of competition"
2017,Analysis,"” QQ100ltxlt1kQQ the exercise of market power QQmonthQQ not rise to the level of an abuse of market power if it does not unreasonably impair competition , which would typically involve profitably raising prices significantly above the competitive level for a significant period of time"
2017,Analysis,"thus , although the offer thresholds provided in the vmps are designed to promote competitive market outcomes , the short termination provision provides additional assurance that any unintended consequences associated with the potential exercise of market power can be addressed in a timely manner rather than persisting and rising to the level of an abuse of market power"
2017,Analysis,the amount of offer flexibility afforded by the vmps is small when compared to the offer flexibility that small participants – those with less than QQmonthdayQQ % of total ercot capacity – are granted under QQmonthdayQQ tac § QQmonthdayQQ ( c )
2017,Analysis,"although QQmonthdayQQ % of total ercot capacity QQmonthQQ seem relatively trivial , the potential market impacts of a market participant whose size is just under the QQmonthdayQQ % threshold choosing to exercise flexibility and offering a significant portion of their fleet at very high prices can be large"
2017,Analysis,"currently , the QQmonthdayQQ % “ small fish ” threshold is roughly 4,000 mw"
2017,Analysis,"QQ100ltxlt1kQQ the combined amount of capacity afforded offer flexibility under the vmps granted to calpine , nrg , luminant and exelon totals less than 2,800 mw of capacity"
2017,Analysis,QQ100ltxlt1kQQ pura § QQltxlt100QQ ( a )
2017,Analysis,"QQ100ltxlt1kQQ for purposes of the QQmonthdayQQ % exemption , the estimated total installed generation capacity is currently 80,423 mw ; see project no"
2017,Analysis,"QQ1kltxlt1MQQ , estimate of installed generation capacity in ercot , puc competitive markets ’ estimate of installed generation capacity in ercot at QQmonthdayQQ ( QQmonthQQ QQmonthdayQQ , QQyearlead1QQ )"
2017,Analysis,QQ100ltxlt1kQQ | QQyearQQ state of the market report competitive performance b
2017,Analysis,evaluation of supplier conduct the previous subsection presented a structural analysis that supports inferences about potential market power
2017,Analysis,this subsection provides the results of evaluating actual participant conduct to assess whether market participants have attempted to exercise market power through physical or economic withholding
2017,Analysis,"first , unit deratings and forced outages are examined to detect physical withholding"
2017,Analysis,"this is followed by an evaluation of the “ output gap , ” used to detect economic withholding"
2017,Analysis,"in a single - price auction like the real - time energy market , suppliers QQmonthQQ attempt to exercise market power by withholding resources"
2017,Analysis,"the purpose of withholding is to cause more expensive resources to set higher market clearing prices , allowing the supplier to profit on its other sales in the real - time energy market"
2017,Analysis,"because forward prices will generally be highly correlated with spot prices , price increases in the real - time energy market can also increase a supplier’s profits in the bilateral energy market"
2017,Analysis,this strategy is profitable only if the withholding firm’s incremental profit as a result of higher price is greater than the lost profit from the foregone sales of its withheld capacity
2017,Analysis,generation outages and deratings some portion of installed capacity is commonly unavailable because of generator outages and deratings
2017,Analysis,"because of limitations in outage data , the outage type must be inferred"
2017,Analysis,the outage type can be inferred by cross - referencing unit status information communicated to ercot with scheduled outage submissions
2017,Analysis,"if there is a corresponding scheduled outage , the unit is considered to be on a planned outage"
2017,Analysis,"if not , it is considered to be a forced outage"
2017,Analysis,the derated capacity is defined as the difference between the summertime maximum capacity of a generating resource and its actual capability as communicated to ercot on a continuous basis
2017,Analysis,it is very common for generating capacity to be partially derated because the resource cannot achieve its installed capacity level because of technical or environmental factors ( e.g
2017,Analysis,", component equipment failures or ambient temperature conditions )"
2017,Analysis,wind generators rarely produce at the installed capacity rating because of variations in available wind input
2017,Analysis,because such a large portion of derated capacity is related to wind generation it is shown separately in the following evaluation of long - term and short - term deratings
2017,Analysis,figure QQ100ltxlt1kQQ shows a breakdown of total installed capacity for ercot on a daily basis during QQyearQQ
2017,Analysis,this analysis includes all in - service and switchable capacity
2017,Analysis,from the total installed capacity the following are subtracted : ( a ) capacity from private networks not available for export to the ercot grid ; ( b ) wind capacity not available because of the lack of wind input ; ( c ) short - term deratings ; ( QQmonthQQ ) short - term planned outages ; ( e ) short - term forced outages ; and ( e ) long - term outages and deratings greater than QQmonthdayQQ days
2017,Analysis,what remains is the capacity available to serve load
2017,Analysis,"QQyearQQ state of the market report | QQ100ltxlt1kQQ / competitive performance figure QQ100ltxlt1kQQ : reductions in installed capacity QQ100ltxlt1kQQ installed capacity QQ100ltxlt1kQQ private network capacity not available for export to the ercot grid QQ100ltxlt1kQQ generation capacity ( gw ) QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ unavailable wind short term derating short term planned outage short term forced outage long term unavailable capacity available to serve load outages and deratings of non - wind generators fluctuated between QQmonthdayQQ and QQmonthdayQQ gw , as shown in figure QQ100ltxlt1kQQ , while wind unavailability varied between QQmonthdayQQ and QQmonthdayQQ gw"
2017,Analysis,"short - term planned outages were largest in the shoulder months of QQmonthQQ , QQmonthQQ and QQmonthQQ , while smallest during the summer months , consistent with expectations"
2017,Analysis,"short - term forced outages and deratings had no discernable seasonal pattern , occurring throughout the year"
2017,Analysis,"the quantity of long - term ( greater than QQmonthdayQQ days ) unavailable capacity , peaked in QQmonthQQ at QQmonthdayQQ gw and dropped to below QQmonthdayQQ gw in late QQmonthQQ"
2017,Analysis,"in early QQmonthQQ , one of the comanche peak nuclear units experienced a long term forced outage lasting until early QQmonthQQ , driving the long - term unavailable capacity to just over QQmonthdayQQ gw"
2017,Analysis,unavailable capacity reduced to QQmonthdayQQ gw with the return to service of comanche peak unit QQmonthdayQQ before increasing to QQmonthdayQQ gw in QQmonthQQ
2017,Analysis,"with the exception of the impacts of the comanche peak outage , this pattern reflects the continued choice by generation owners to schedule long duration outages during the spring and fall so as to ensure the units are available during the high load summer season when the units have a higher likelihood of operating"
2017,Analysis,the next analysis focuses specifically on short - term planned outages and forced outages and deratings of non - wind units because these classes of outages and deratings are the most likely to QQ100ltxlt1kQQ | QQyearQQ state of the market report competitive performance be used to physically withhold units in an attempt to raise prices
2017,Analysis,figure QQ100ltxlt1kQQ shows the average magnitude of the outages and deratings lasting less than QQmonthdayQQ days for the year and for each month during QQyearQQ
2017,Analysis,"figure QQ100ltxlt1kQQ : short - term outages and deratings QQmonthdayQQ % deratings planned outages forced outages QQmonthdayQQ % percentage of capacity QQmonthdayQQ % QQmonthdayQQ % QQmonthdayQQ % QQmonthdayQQ % QQxlt1QQ % QQyearlag2QQ QQyearlag1QQ QQyearQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ figure QQ100ltxlt1kQQ shows that total short - term deratings and outages were as large as QQmonthdayQQ % of installed capacity in QQmonthQQ , and averaged around QQmonthdayQQ % during the summer"
2017,Analysis,most of this fluctuation was due to anticipated planned outages
2017,Analysis,the amount of capacity unavailable during QQyearQQ averaged QQmonthdayQQ % of installed capacity
2017,Analysis,this is a slight increase from QQmonthdayQQ % experienced in QQyearlag1QQ and QQmonthdayQQ % experienced in QQyearlag2QQ
2017,Analysis,"excluded from this analysis was a lengthy forced outage of comanche peak unit QQmonthdayQQ , which occurred from early QQmonthQQ to mid - QQmonthQQ"
2017,Analysis,"including the effects of this long - term forced outage of this large unit increases the monthly forced outage rates in QQmonthQQ through QQmonthQQ to almost QQmonthdayQQ % , and raises the annual forced outage rate from QQmonthdayQQ % to approximately QQmonthdayQQ %"
2017,Analysis,"even with including the comanche peak outage , outages and deratings are lowest during the summer when load is expected to be highest is consistent with expectations in a competitive market"
2017,Analysis,QQyearQQ state of the market report | QQ100ltxlt1kQQ / competitive performance evaluation of potential physical withholding physical withholding occurs when a participant makes resources unavailable for dispatch that are otherwise physically capable of providing energy and that are economic at prevailing market prices
2017,Analysis,this can be done either by derating a unit or declaring it as forced out of service
2017,Analysis,"because generator deratings and forced outages are unavoidable , the goal of the analysis in this subsection is to differentiate justifiable deratings and outages from physical withholding"
2017,Analysis,physical withholding is tested for by examining deratings and outage data to ascertain whether the data are correlated with conditions under which physical withholding would likely be most profitable
2017,Analysis,the rdi results shown in figure QQ100ltxlt1kQQ and figure QQ100ltxlt1kQQ indicate that the potential for market power abuse rises at higher load levels as the frequency of positive rdi values increases
2017,Analysis,"hence , if physical withholding is occurring , one would expect to see increased deratings and outages at the highest load levels"
2017,Analysis,"conversely , because competitive prices increase as load increases , deratings and outages in a market performing competitively will tend to decrease as load approaches peak levels"
2017,Analysis,suppliers that lack market power will take actions to maximize the availability of their resources because their output is generally most profitable in peak periods
2017,Analysis,figure QQ100ltxlt1kQQ shows the average relationship of short - term deratings and forced outages as a percentage of total installed capacity to real - time load levels for large and small suppliers during summer months
2017,Analysis,portfolio size is important in determining whether individual suppliers have incentives to withhold available resources
2017,Analysis,"hence , the patterns of outages and deratings of large suppliers can be usefully evaluated by comparing them to the small suppliers ’ patterns"
2017,Analysis,long - term deratings are not included in this analysis because they are unlikely to constitute physical withholding given the cost of such withholding
2017,Analysis,wind and private network resources are also excluded from this analysis because of the high variation in the availability of these classes of resources
2017,Analysis,the large supplier category includes the five largest suppliers in ercot
2017,Analysis,the small supplier category includes the remaining suppliers
2017,Analysis,"QQ100ltxlt1kQQ | QQyearQQ state of the market report competitive performance figure QQ100ltxlt1kQQ : outages and deratings by load level and participant size , QQmonthQQ - QQmonthQQ QQmonthdayQQ % deratings QQmonthdayQQ % planned outages forced outages QQmonthdayQQ % QQmonthdayQQ % percentage of capacity QQmonthdayQQ % QQmonthdayQQ % QQmonthdayQQ % QQmonthdayQQ % QQmonthdayQQ % QQmonthdayQQ % QQxlt1QQ % large large large large large large large large large small small small small small small small small small QQmonthdayQQ ‐ QQmonthdayQQ QQmonthdayQQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQ100ltxlt1kQQ QQ100ltxlt1kQQ ‐ QQ100ltxlt1kQQ QQ100ltxlt1kQQ ‐ QQ100ltxlt1kQQ > QQ100ltxlt1kQQ load level ( gw ) figure QQ100ltxlt1kQQ suggests that as demand for electricity increases , all market participants tend to make more capacity available to the market by scheduling planned outages during low load periods"
2017,Analysis,"because small participants have less incentive to physically withhold capacity , the outage rates for small suppliers serves as a good benchmark for competitive behavior expected from the larger suppliers"
2017,Analysis,"as in the previous analyses , the lengthy forced outage of luminant’s comanche peak nuclear unit is excluded from the analysis shown in figure QQ100ltxlt1kQQ"
2017,Analysis,"if included , the effects of that outage would have approximately doubled the forced outage rates for large parties during the higher load periods"
2017,Analysis,the higher forced outage rate for large parties at the lowest load levels reflects the impacts of hurricane harvey
2017,Analysis,"setting these two issues aside because they raise no competitive concerns , outage and deration rates for large suppliers were less than those of the smaller suppliers in QQyearQQ"
2017,Analysis,"QQyearQQ state of the market report | QQ100ltxlt1kQQ / competitive performance evaluation of potential economic withholding to complement the prior analysis of physical withholding , this subsection evaluates potential economic withholding by calculating an “ output gap"
2017,Analysis,” the output gap is the quantity of energy that is not being produced by online resources even though the output is economic to produce by a substantial margin given the real - time energy price
2017,Analysis,"a participant can economically withhold resources , as measured by the output gap , by raising its energy offers so as not to be dispatched"
2017,Analysis,a resource is evaluated for inclusion in the output gap when it is committed and producing at less than full output
2017,Analysis,energy not produced from a committed resource is included in the output gap if the real - time energy price exceeds that unit’s mitigated offer cap by at least $ QQmonthdayQQ per mwh
2017,Analysis,QQ100ltxlt1kQQ the mitigated offer cap serves as a proxy for the marginal production cost of energy from that resource
2017,Analysis,"before presenting the results of the output gap analysis , a description of ercot’s two - step dispatch software is required"
2017,Analysis,"in the first step , the dispatch software calculates output levels ( base points ) and associated locational marginal prices using the participants ’ offer curves and only considering transmission constraints that have been deemed competitive"
2017,Analysis,"these “ reference prices ” at each generator location are compared with the generator’s mitigated offer cap , and the higher of the two is used to formulate the offer curve for that generator during the second step in the dispatch process"
2017,Analysis,"the resulting mitigated offer curve is used by the dispatch software to determine the final output levels for each generator , taking all transmission constraints into consideration"
2017,Analysis,"if a market participant has sufficient market power , it might raise its offer in such a way to increase the reference price in the first step"
2017,Analysis,"although in the second step the offer appears to be mitigated , the market participant has still influenced the market price"
2017,Analysis,this output gap is measured by the difference between the capacity level on a generator’s original offer curve at the first step reference price and the capacity level on the generator’s cost curve at the first step reference price
2017,Analysis,"however , this output gap is only indicative because no output instructions are sent based on the first step"
2017,Analysis,it is only used to screen whether a market participant is withholding in a manner that QQmonthQQ influence the reference price
2017,Analysis,"QQ100ltxlt1kQQ given the low energy prices since QQyearlag1QQ , the output gap margin has been reduced to $ QQmonthdayQQ for purposes of this analysis"
2017,Analysis,"prior to QQyearlag2QQ , the state of the market report used $ QQltxlt100QQ for the output gap margin"
2017,Analysis,QQ100ltxlt1kQQ | QQyearQQ state of the market report competitive performance figure QQ100ltxlt1kQQ : incremental output gap by load level and participant size – step QQmonthdayQQ QQltxlt100QQ % QQmonthdayQQ large small percent of time at load level QQltxlt100QQ % QQmonthdayQQ QQltxlt100QQ % QQmonthdayQQ percentage of time at load level QQltxlt100QQ % QQmonthdayQQ output gap ( mw ) QQmonthdayQQ % QQmonthdayQQ QQmonthdayQQ % QQmonthdayQQ QQmonthdayQQ % QQmonthdayQQ QQmonthdayQQ % QQmonthdayQQ QQmonthdayQQ % QQmonthdayQQ QQmonthdayQQ % QQmonthdayQQ QQxlt1QQ % QQxlt1QQ QQmonthdayQQ ‐ QQmonthdayQQ QQmonthdayQQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQ100ltxlt1kQQ QQ100ltxlt1kQQ ‐ QQ100ltxlt1kQQ QQ100ltxlt1kQQ ‐ QQ100ltxlt1kQQ > QQ100ltxlt1kQQ load ( gw ) the results of the analysis shown in figure QQ100ltxlt1kQQ indicate that only very small amounts of capacity would be considered part of the first step output gap
2017,Analysis,"figure QQ100ltxlt1kQQ below shows the ultimate output gap levels , measured by the difference between a unit’s operating level and the output level had the unit been competitively offered to the market"
2017,Analysis,"in the second step of the dispatch , the after - mitigation offer curve is used to determine dispatch instructions and locational prices"
2017,Analysis,"as previously illustrated , even though the offer curve is mitigated there is still the potential for the mitigated offer curve to be increased as a result of a high first - step reference price being influenced by a market participant raising prices"
2017,Analysis,"similar to the previous analysis , figure QQ100ltxlt1kQQ also shows very small quantities of capacity that would be considered part of this output gap"
2017,Analysis,QQyearQQ state of the market report | QQ100ltxlt1kQQ / competitive performance figure QQ100ltxlt1kQQ : incremental output gap by load level and participant size – step QQmonthdayQQ QQltxlt100QQ % QQmonthdayQQ large small percent of time at load level QQltxlt100QQ % QQmonthdayQQ QQltxlt100QQ % QQmonthdayQQ percentage of time at load level QQltxlt100QQ % QQmonthdayQQ output gap ( mw ) QQmonthdayQQ % QQmonthdayQQ QQmonthdayQQ % QQmonthdayQQ QQmonthdayQQ % QQmonthdayQQ QQmonthdayQQ % QQmonthdayQQ QQmonthdayQQ % QQmonthdayQQ QQmonthdayQQ % QQmonthdayQQ QQxlt1QQ % QQxlt1QQ QQmonthdayQQ ‐ QQmonthdayQQ QQmonthdayQQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQ100ltxlt1kQQ QQ100ltxlt1kQQ ‐ QQ100ltxlt1kQQ QQ100ltxlt1kQQ ‐ QQ100ltxlt1kQQ > QQ100ltxlt1kQQ load ( gw ) these results show that potential economic withholding levels were extremely low for the largest suppliers and small suppliers alike in QQyearQQ
2017,Analysis,output gaps of the largest suppliers are routinely monitored individually and were found to be consistently low across all load levels
2017,Analysis,"these results , together with our evaluation of the market outcomes presented in this report , allow us to conclude that the ercot market performed competitively in QQyearQQ"
2017,Analysis,QQ100ltxlt1kQQ | QQyearQQ state of the market report
2018,RTM,real - time market outcomes i
2018,RTM,"review of real - time market outcomes although only a small share of the power produced in ercot is transacted in the real - time market , real - time energy prices set the expectations for prices in the day - ahead market and bilateral forward markets where most transactions occur"
